You talk to yourself and, as usual, learn nothing that you didn't already know.	You talk to yourself and, as usual, learn nothing that you didn't already know.
Hey! One shouldn't attempt to manipulate one's self in a family game.	Hey! One shouldn't attempt to manipulate one's self in a family game.
Better not. You're likely to get a fur ball.	Better not. You're likely to get a fur ball.
The odor you're producing causes you to regret skipping last month's shower.	The odor you're producing causes you to regret skipping last month's shower.
You're too busy right now.	You're too busy right now.
Better save it for when you're thirsty.	Better save it for when you're thirsty.
You don't want to do that here.	You don't want to do that here.
You wisely strap on the jetpack to allow your self motion control.	You wisely strap on the jetpack to allow your self motion control.
The jetpack is useful only in Zero-G situations.	The jetpack is useful only in Zero-G situations.
Don't bother. This knife wouldn't cut hot lard.	Don't bother. This knife wouldn't cut hot lard.
Isn't this just the most amazing waste of time?	Isn't this just the most amazing waste of time?
You have to wonder why you're performing such a useless action.	You have to wonder why you're performing such a useless action.
You wisely decide this is a serious waste of time and energy.	You wisely decide this is a serious waste of time and energy.
You ask yourself why you're doing this and are forced to reply that you just don't know.	You ask yourself why you're doing this and are forced to reply that you just don't know.
Even for you, this isn't bright.	Even for you, this isn't bright.
Thank you for playing Space Quest I. You've been most entertaining.	Thank you for playing Space Quest I. You've been most entertaining.
"Are you sure you want to restart?"	"Are you sure you want to restart?"
Memory fragmented.	Memory fragmented.
What did you expect them to do, reproduce?	What did you expect them to do, reproduce?
You're far too busy for that now.	You're far too busy for that now.
You switch the gadget off to conserve its energy.	You switch the gadget off to conserve its energy.
You switch the gadget on.	You switch the gadget on.
You're far to busy for that now.	You're far to busy for that now.
You scrape that sticky goo from the bottom of the rock.	You scrape that sticky goo from the bottom of the rock.
There is nothing you can do to the rock.	There is nothing you can do to the rock.
You've already opened the survival kit and removed its contents.	You've already opened the survival kit and removed its contents.
Upon opening the survival kit you discover a Xenon army knife and a canister of dehydrated water.	Upon opening the survival kit you discover a Xenon army knife and a canister of dehydrated water.
You have %d Buckazoid%s	You have %d Buckazoid%s
Thank you for playing Space Quest I. Too bad you've failed miserably and doomed all of your people to a horrible death at the hands of the Sariens. You quickly glance about the room to see if anyone saw your silly mistake. Better luck next time.	Thank you for playing Space Quest I. Too bad you've failed miserably and doomed all of your people to a horrible death at the hands of the Sariens. You quickly glance about the room to see if anyone saw your silly mistake. Better luck next time.
New response: rm%03d %s %s	New response: rm%03d %s %s
Score: %d of %d	Score: %d of %d
As we join our story, the crew of the Arcada is returning home to Xenon after a successful mission developing the Star Generator. Exhilarated by their accomplishments, they are oblivious to the fact that a sinister craft approaches rapidly from behind.	As we join our story, the crew of the Arcada is returning home to Xenon after a successful mission developing the Star Generator. Exhilarated by their accomplishments, they are oblivious to the fact that a sinister craft approaches rapidly from behind.
***Thank you for playing Space Quest I. You've been most entertaining.	***Thank you for playing Space Quest I. You've been most entertaining.
This is the Data Archive of the Arcada. An interesting array of devices (none of of which you know how to operate) are provided for data study by those with proper clearance.	This is the Data Archive of the Arcada. An interesting array of devices (none of of which you know how to operate) are provided for data study by those with proper clearance.
This is an area of non-descript hallway beneath the Data Archive Storage Cabin.	This is an area of non-descript hallway beneath the Data Archive Storage Cabin.
The door opens. A man you recognize as one of the head lab scientists stumbles into the room. He appears to be in serious need of some Abdo-Seal abdomen filler!	The door opens. A man you recognize as one of the head lab scientists stumbles into the room. He appears to be in serious need of some Abdo-Seal abdomen filler!
After only a few steps, he hits the floor with a disconcerting thud.	After only a few steps, he hits the floor with a disconcerting thud.
His lips move.	His lips move.
Just before his systems cease all functions short of decay, he looks over toward the shelves full of cartridges and utters "%s". With one last gasp, his lifeless form slumps to the floor.	Just before his systems cease all functions short of decay, he looks over toward the shelves full of cartridges and utters "%s". With one last gasp, his lifeless form slumps to the floor.
No amount of money will put this man's lungs back in his chest.	No amount of money will put this man's lungs back in his chest.
It's a grisly sight. You can't tell where the toasted synthetic fabrics end and the fused organic material begins. There is nothing you can do for him now.	It's a grisly sight. You can't tell where the toasted synthetic fabrics end and the fused organic material begins. There is nothing you can do for him now.
You see a man dressed in a lab coat. He appears to be ailing in a major way.	You see a man dressed in a lab coat. He appears to be ailing in a major way.
A large laser hole has been burned in his uniform, giving you a nice view of previously unexposed tissue. Struggling painfully, he props himself up on one elbow.	A large laser hole has been burned in his uniform, giving you a nice view of previously unexposed tissue. Struggling painfully, he props himself up on one elbow.
You can do nothing more for the fused flesh-heap of a man.	You can do nothing more for the fused flesh-heap of a man.
In his present condition (dead) he can't make any use of the data cartridge.	In his present condition (dead) he can't make any use of the data cartridge.
If you give the keycard to the dead scientist, you won't be able to use the special elevators.	If you give the keycard to the dead scientist, you won't be able to use the special elevators.
The widget apparently has no power to raise the dead.	The widget apparently has no power to raise the dead.
The handy dandy translation gadget will not enable you to communicate with the dead.	The handy dandy translation gadget will not enable you to communicate with the dead.
His audible forms of communication will be limited to what he can convey through the venting of bodily gases.	His audible forms of communication will be limited to what he can convey through the venting of bodily gases.
He didn't smell all that great when he was alive.	He didn't smell all that great when he was alive.
The smell of freshly sheared copper fills the air around the damaged scientist.	The smell of freshly sheared copper fills the air around the damaged scientist.
You wouldn't want to do that. Trust me.	You wouldn't want to do that. Trust me.
This is a Model DX Cartridge Retrieval Unit. Its function is to retrieve and return cartridges from and to the storage unit. It is currently %s.	This is a Model DX Cartridge Retrieval Unit. Its function is to retrieve and return cartridges from and to the storage unit. It is currently %s.
You can't reach it. Even if you did, the pinchers look quite nasty.	You can't reach it. Even if you did, the pinchers look quite nasty.
It doesn't respond to human voice commands. It only works through the data archive console.	It doesn't respond to human voice commands. It only works through the data archive console.
I wouldn't be violating his airspace if I were you.	I wouldn't be violating his airspace if I were you.
You figure the robot probably works for batteries.	You figure the robot probably works for batteries.
You decide that the cartridge is too important to give back to the robot.	You decide that the cartridge is too important to give back to the robot.
You see no slot on the robot that would fit the keycard.	You see no slot on the robot that would fit the keycard.
The widget, being magnetic, sticks to the robot's outer casing. You remove it again with some difficulty.	The widget, being magnetic, sticks to the robot's outer casing. You remove it again with some difficulty.
