No one here seems willing to acknowledge your presence. Maybe they're not too fond of humanoids.	這裡沒有人願意搭理你。看來他們不太喜歡人形生物。
The only thing you hear when attempting to eavesdrop is "Eat felch, humanoid!"	你想偷聽，結果只聽到一句：「去吃屎啦，人形生物！」
That act, while providing a means of venting frustration, serves only to cause you considerable pain when your toes scatter in directions they weren't designed to travel. Wise up, Space Cadet!	這樣做雖然能發洩一下情緒，你的腳趾卻會因此往奇怪的方向亂折，痛得要命。放聰明點，太空菜鳥！
It's not advisable to be trying anything aggressive here since you are out-numbered.	這裡人多勢眾，最好別想耍狠。
There are no surfaces on which to place your posterior other than the floor and you don`t want to do that.	這裡除了地板，沒有別的地方能放你的屁股——但你應該不會想坐地板吧。
"Wine? Did I say we have wine? Hey did you hear this humanoid? He wants wine! Get serious!"	「酒？我有說我們有酒嗎？嘿，你們聽到這個人形生物說什麼了嗎？他想喝酒耶！別鬧了！」
"Whatever you say."	「隨便你怎麼說。」
On the stage is one of the hottest bands in the quadrant.	舞台上是這個象限裡最紅的樂團之一。
Sorry, the machine is currently out of order. Please come again.	抱歉，這台機器目前故障中。請下次再來。
Gulp! Gulp!	咕嚕！咕嚕！
"You have one of those coupons, huh? Here's your 5 buckazoids and your free beer. Enjoy."	「你有那種折價券喔？來，這是你的5枚太空幣和免費啤酒，慢用。」
Just walk up close to the machine to play.	走近機器就能開始玩。
You don't have enough buckazoids.	你的太空幣不夠。
You have made a relatively decent purchase of a pre-owned sale item.	你買下了一件還算划算的二手特價品。
"That model is ideal for flight systems operations. It will pilot any modern fighter or cruiser. And, it is one of the most experienced droids we carry. I ask only 45 buckazoids for it (36 with coupon)."	「那款很適合用在飛行系統操作，能駕駛任何現代戰機或巡航艦。而且，它是我們這裡經驗最豐富的機器人之一。我只要45枚太空幣（有折價券的話36枚）。」
"I got it from some gambling type who was required to pay-up or perish."	「我是從一個賭徒手上弄來的，他不付錢就得死。」
